dataset,policy,seed,system,step,corrections,acc_novel,acc_original,pred_secs,correct_secs
clinc150,oracle,1,online_linear,350,350,0.0,0.8825,0.0115,0.0785
clinc150,oracle,1,online_linear,400,400,0.0,0.875,0.013,0.087
clinc150,oracle,1,online_linear,450,450,0.0,0.8675,0.0185,0.091
clinc150,oracle,1,online_linear,500,500,0.0,0.865,0.0185,0.1055
clinc150,oracle,1,online_linear,550,550,0.0,0.8625,0.019,0.118
clinc150,oracle,1,online_linear,600,600,0.0,0.8625,0.019,0.131
clinc150,oracle,1,online_linear,650,650,0.0,0.8625,0.0195,0.14
clinc150,oracle,1,online_linear,700,700,0.0,0.8575,0.022,0.1506
clinc150,oracle,1,online_linear,750,750,0.0,0.855,0.023,0.1621
clinc150,oracle,1,online_linear,800,800,0.0,0.85,0.023,0.1746
clinc150,oracle,1,online_linear,850,850,0.0,0.85,0.0275,0.1861
clinc150,oracle,1,online_linear,900,899,0.0,0.85,0.0305,0.2016
clinc150,oracle,1,online_linear,950,948,0.043333,0.8475,0.0335,0.2166
clinc150,oracle,1,online_linear,1000,995,0.13,0.8475,0.0345,0.2291
clinc150,oracle,2,substrate,0,0,0.0,0.7975,0.0,0.0
clinc150,oracle,2,substrate,50,35,0.6,0.7975,0.0045,0.0341
clinc150,oracle,2,substrate,100,55,0.696667,0.7975,0.012,0.0516
clinc150,oracle,2,substrate,150,64,0.743333,0.7975,0.017,0.0601
clinc150,oracle,2,substrate,200,76,0.76,0.7975,0.0235,0.0701
clinc150,oracle,2,substrate,250,89,0.793333,0.7975,0.026,0.0796
clinc150,oracle,2,substrate,300,99,0.806667,0.7975,0.0325,0.0876
clinc150,oracle,2,substrate,350,110,0.85,0.7975,0.038,0.0966
clinc150,oracle,2,substrate,400,121,0.86,0.7975,0.0425,0.1071
clinc150,oracle,2,substrate,450,125,0.86,0.7975,0.0465,0.1106
clinc150,oracle,2,substrate,500,134,0.863333,0.7975,0.051,0.1177
clinc150,oracle,2,substrate,550,137,0.866667,0.7975,0.0555,0.1192
clinc150,oracle,2,substrate,600,139,0.87,0.7975,0.0595,0.1207
clinc150,oracle,2,substrate,650,146,0.876667,0.7975,0.0655,0.1267
clinc150,oracle,2,substrate,700,153,0.88,0.7975,0.069,0.1337
clinc150,oracle,2,substrate,750,156,0.883333,0.7975,0.0745,0.1352
clinc150,oracle,2,substrate,800,160,0.883333,0.7975,0.079,0.1372
clinc150,oracle,2,substrate,850,163,0.883333,0.7975,0.0835,0.1387
clinc150,oracle,2,substrate,900,166,0.883333,0.7975,0.0896,0.1407
clinc150,oracle,2,substrate,950,168,0.886667,0.7975,0.0976,0.1417
clinc150,oracle,2,substrate,1000,172,0.886667,0.7975,0.1037,0.1437
clinc150,oracle,2,static_knn,0,0,0.0,0.8025,0.0,0.0
clinc150,oracle,2,static_knn,50,50,0.0,0.8025,0.0336,0.0
clinc150,oracle,2,static_knn,100,100,0.0,0.8025,0.0677,0.0
clinc150,oracle,2,static_knn,150,150,0.0,0.8025,0.1038,0.0
clinc150,oracle,2,static_knn,200,200,0.0,0.8025,0.1398,0.0
clinc150,oracle,2,static_knn,250,250,0.0,0.8025,0.1719,0.0
clinc150,oracle,2,static_knn,300,300,0.0,0.8025,0.2069,0.0
clinc150,oracle,2,static_knn,350,350,0.0,0.8025,0.2412,0.0
clinc150,oracle,2,static_knn,400,400,0.0,0.8025,0.274,0.0
clinc150,oracle,2,static_knn,450,450,0.0,0.8025,0.3106,0.0
clinc150,oracle,2,static_knn,500,500,0.0,0.8025,0.3456,0.0
clinc150,oracle,2,static_knn,550,550,0.0,0.8025,0.3802,0.0
clinc150,oracle,2,static_knn,600,600,0.0,0.8025,0.4143,0.0
clinc150,oracle,2,static_knn,650,650,0.0,0.8025,0.4483,0.0
clinc150,oracle,2,static_knn,700,700,0.0,0.8025,0.4774,0.0
clinc150,oracle,2,static_knn,750,750,0.0,0.8025,0.5109,0.0
clinc150,oracle,2,static_knn,800,800,0.0,0.8025,0.5444,0.0
clinc150,oracle,2,static_knn,850,850,0.0,0.8025,0.5761,0.0
clinc150,oracle,2,static_knn,900,900,0.0,0.8025,0.6087,0.0
clinc150,oracle,2,static_knn,950,950,0.0,0.8025,0.6387,0.0
clinc150,oracle,2,static_knn,1000,1000,0.0,0.8025,0.6717,0.0
clinc150,oracle,2,static_linear,0,0,0.0,0.915,0.0,0.0
clinc150,oracle,2,static_linear,50,50,0.0,0.915,0.0015,0.0
clinc150,oracle,2,static_linear,100,100,0.0,0.915,0.0025,0.0
clinc150,oracle,2,static_linear,150,150,0.0,0.915,0.0025,0.0
clinc150,oracle,2,static_linear,200,200,0.0,0.915,0.0035,0.0
clinc150,oracle,2,static_linear,250,250,0.0,0.915,0.005,0.0
clinc150,oracle,2,static_linear,300,300,0.0,0.915,0.006,0.0
clinc150,oracle,2,static_linear,350,350,0.0,0.915,0.007,0.0
clinc150,oracle,2,static_linear,400,400,0.0,0.915,0.008,0.0
clinc150,oracle,2,static_linear,450,450,0.0,0.915,0.009,0.0
clinc150,oracle,2,static_linear,500,500,0.0,0.915,0.01,0.0
clinc150,oracle,2,static_linear,550,550,0.0,0.915,0.011,0.0
clinc150,oracle,2,static_linear,600,600,0.0,0.915,0.0125,0.0
clinc150,oracle,2,static_linear,650,650,0.0,0.915,0.0135,0.0
clinc150,oracle,2,static_linear,700,700,0.0,0.915,0.0145,0.0
clinc150,oracle,2,static_linear,750,750,0.0,0.915,0.0155,0.0
clinc150,oracle,2,static_linear,800,800,0.0,0.915,0.0165,0.0
clinc150,oracle,2,static_linear,850,850,0.0,0.915,0.0175,0.0
clinc150,oracle,2,static_linear,900,900,0.0,0.915,0.0185,0.0
clinc150,oracle,2,static_linear,950,950,0.0,0.915,0.0195,0.0
clinc150,oracle,2,static_linear,1000,1000,0.0,0.915,0.021,0.0
clinc150,oracle,2,online_linear,0,0,0.0,0.915,0.0,0.0
clinc150,oracle,2,online_linear,50,50,0.0,0.9025,0.002,0.0095
clinc150,oracle,2,online_linear,100,100,0.0,0.9025,0.005,0.0165
clinc150,oracle,2,online_linear,150,150,0.0,0.8975,0.007,0.0245
clinc150,oracle,2,online_linear,200,200,0.0,0.8875,0.01,0.034
clinc150,oracle,2,online_linear,250,250,0.0,0.8825,0.011,0.0425
clinc150,oracle,2,online_linear,300,300,0.0,0.8825,0.011,0.0555
clinc150,oracle,2,online_linear,350,350,0.0,0.8725,0.0125,0.065
clinc150,oracle,2,online_linear,400,400,0.0,0.865,0.0145,0.0745
clinc150,oracle,2,online_linear,450,450,0.0,0.8525,0.019,0.083
clinc150,oracle,2,online_linear,500,500,0.0,0.85,0.0225,0.0935
clinc150,oracle,2,online_linear,550,550,0.0,0.8475,0.026,0.1075
clinc150,oracle,2,online_linear,600,600,0.0,0.8475,0.027,0.1185
clinc150,oracle,2,online_linear,650,650,0.0,0.845,0.0295,0.13
clinc150,oracle,2,online_linear,700,700,0.0,0.8425,0.0315,0.142
clinc150,oracle,2,online_linear,750,750,0.0,0.84,0.0315,0.155
clinc150,oracle,2,online_linear,800,800,0.0,0.8375,0.033,0.168
clinc150,oracle,2,online_linear,850,850,0.016667,0.84,0.036,0.183
clinc150,oracle,2,online_linear,900,898,0.03,0.8375,0.0365,0.1926
clinc150,oracle,2,online_linear,950,946,0.056667,0.8375,0.0375,0.2036
clinc150,oracle,2,online_linear,1000,988,0.113333,0.8375,0.039,0.2186
clinc150,random50,0,substrate,0,0,0.0,0.7975,0.0,0.0
clinc150,random50,0,substrate,50,26,0.326667,0.7975,0.01,0.021
clinc150,random50,0,substrate,100,41,0.54,0.7975,0.0145,0.031
clinc150,random50,0,substrate,150,52,0.67,0.7975,0.02,0.041
clinc150,random50,0,substrate,200,65,0.746667,0.7975,0.026,0.0515
clinc150,random50,0,substrate,250,73,0.776667,0.7975,0.031,0.0585
clinc150,random50,0,substrate,300,73,0.776667,0.7975,0.0365,0.0585
clinc150,random50,0,substrate,350,82,0.796667,0.7975,0.0425,0.066
clinc150,random50,0,substrate,400,91,0.803333,0.7975,0.0495,0.0725
clinc150,random50,0,substrate,450,97,0.81,0.7975,0.0555,0.0775
clinc150,random50,0,substrate,500,103,0.823333,0.7975,0.062,0.083
clinc150,random50,0,substrate,550,109,0.823333,0.7975,0.0685,0.0875
clinc150,random50,0,substrate,600,111,0.823333,0.7975,0.0735,0.09
clinc150,random50,0,substrate,650,118,0.83,0.7975,0.078,0.0965
clinc150,random50,0,substrate,700,123,0.833333,0.7975,0.083,0.101
clinc150,random50,0,substrate,750,126,0.833333,0.7975,0.0876,0.103
clinc150,random50,0,substrate,800,132,0.843333,0.7975,0.0911,0.1075
clinc150,random50,0,substrate,850,135,0.846667,0.7975,0.0956,0.11
clinc150,random50,0,substrate,900,138,0.846667,0.7975,0.1051,0.113
clinc150,random50,0,substrate,950,140,0.85,0.7975,0.1096,0.1145
clinc150,random50,0,substrate,1000,144,0.86,0.7975,0.1146,0.118
clinc150,random50,0,static_knn,0,0,0.0,0.805,0.0,0.0
clinc150,random50,0,static_knn,50,27,0.0,0.805,0.035,0.0
clinc150,random50,0,static_knn,100,49,0.0,0.805,0.069,0.0
clinc150,random50,0,static_knn,150,77,0.0,0.805,0.101,0.0
clinc150,random50,0,static_knn,200,101,0.0,0.805,0.137,0.0
clinc150,random50,0,static_knn,250,128,0.0,0.805,0.1695,0.0
clinc150,random50,0,static_knn,300,154,0.0,0.805,0.204,0.0
clinc150,random50,0,static_knn,350,183,0.0,0.805,0.2375,0.0
clinc150,random50,0,static_knn,400,211,0.0,0.805,0.2741,0.0
clinc150,random50,0,static_knn,450,242,0.0,0.805,0.2971,0.0
clinc150,random50,0,static_knn,500,267,0.0,0.805,0.3321,0.0
clinc150,random50,0,static_knn,550,293,0.0,0.805,0.3646,0.0
clinc150,random50,0,static_knn,600,316,0.0,0.805,0.3986,0.0
clinc150,random50,0,static_knn,650,344,0.0,0.805,0.4321,0.0
clinc150,random50,0,static_knn,700,363,0.0,0.805,0.4671,0.0
clinc150,random50,0,static_knn,750,388,0.0,0.805,0.5012,0.0
clinc150,random50,0,static_knn,800,407,0.0,0.805,0.5362,0.0
clinc150,random50,0,static_knn,850,436,0.0,0.805,0.5677,0.0
clinc150,random50,0,static_knn,900,459,0.0,0.805,0.6027,0.0
clinc150,random50,0,static_knn,950,479,0.0,0.805,0.6373,0.0
clinc150,random50,0,static_knn,1000,506,0.0,0.805,0.6723,0.0
clinc150,random50,0,static_linear,0,0,0.0,0.875,0.0,0.0
clinc150,random50,0,static_linear,50,32,0.0,0.875,0.001,0.0
clinc150,random50,0,static_linear,100,61,0.0,0.875,0.002,0.0
clinc150,random50,0,static_linear,150,84,0.0,0.875,0.0035,0.0
clinc150,random50,0,static_linear,200,111,0.0,0.875,0.0055,0.0
clinc150,random50,0,static_linear,250,138,0.0,0.875,0.006,0.0
clinc150,random50,0,static_linear,300,166,0.0,0.875,0.0065,0.0
clinc150,random50,0,static_linear,350,194,0.0,0.875,0.007,0.0
clinc150,random50,0,static_linear,400,221,0.0,0.875,0.0085,0.0
clinc150,random50,0,static_linear,450,247,0.0,0.875,0.0095,0.0
clinc150,random50,0,static_linear,500,277,0.0,0.875,0.0105,0.0
clinc150,random50,0,static_linear,550,304,0.0,0.875,0.012,0.0
clinc150,random50,0,static_linear,600,327,0.0,0.875,0.0125,0.0
clinc150,random50,0,static_linear,650,346,0.0,0.875,0.014,0.0
clinc150,random50,0,static_linear,700,368,0.0,0.875,0.0155,0.0
clinc150,random50,0,static_linear,750,396,0.0,0.875,0.0165,0.0
clinc150,random50,0,static_linear,800,424,0.0,0.875,0.0175,0.0
clinc150,random50,0,static_linear,850,446,0.0,0.875,0.019,0.0
clinc150,random50,0,static_linear,900,474,0.0,0.875,0.02,0.0
clinc150,random50,0,static_linear,950,500,0.0,0.875,0.022,0.0
clinc150,random50,0,static_linear,1000,529,0.0,0.875,0.023,0.0
clinc150,random50,0,online_linear,0,0,0.0,0.875,0.0,0.0
clinc150,random50,0,online_linear,50,18,0.0,0.87,0.001,0.007
clinc150,random50,0,online_linear,100,50,0.0,0.8675,0.0025,0.015
clinc150,random50,0,online_linear,150,71,0.0,0.8675,0.0035,0.0205
clinc150,random50,0,online_linear,200,94,0.0,0.8625,0.005,0.026
clinc150,random50,0,online_linear,250,119,0.0,0.8625,0.007,0.0315
clinc150,random50,0,online_linear,300,144,0.0,0.86,0.0085,0.0375
clinc150,random50,0,online_linear,350,168,0.0,0.8575,0.0105,0.042
clinc150,random50,0,online_linear,400,195,0.0,0.8475,0.0115,0.0496
clinc150,random50,0,online_linear,450,224,0.0,0.8425,0.0125,0.0576
clinc150,random50,0,online_linear,500,243,0.0,0.84,0.0145,0.0616
clinc150,random50,0,online_linear,550,273,0.0,0.84,0.0155,0.0686
clinc150,random50,0,online_linear,600,302,0.0,0.8375,0.0165,0.0756
clinc150,random50,0,online_linear,650,325,0.0,0.8375,0.0165,0.0826
clinc150,random50,0,online_linear,700,345,0.0,0.835,0.0185,0.0866
clinc150,random50,0,online_linear,750,368,0.0,0.835,0.021,0.0896
clinc150,random50,0,online_linear,800,394,0.0,0.83,0.022,0.0946
clinc150,random50,0,online_linear,850,420,0.0,0.83,0.0236,0.0986
clinc150,random50,0,online_linear,900,442,0.0,0.8275,0.0251,0.1051
clinc150,random50,0,online_linear,950,465,0.0,0.825,0.0256,0.1126
clinc150,random50,0,online_linear,1000,493,0.0,0.825,0.0266,0.1197
clinc150,random50,1,substrate,0,0,0.0,0.8175,0.0,0.0
clinc150,random50,1,substrate,50,19,0.393333,0.8175,0.01,0.02
clinc150,random50,1,substrate,100,32,0.48,0.8175,0.017,0.0305
clinc150,random50,1,substrate,150,43,0.546667,0.8175,0.0225,0.04
clinc150,random50,1,substrate,200,55,0.61,0.8175,0.0275,0.0505
clinc150,random50,1,substrate,250,64,0.643333,0.8175,0.033,0.059
clinc150,random50,1,substrate,300,75,0.68,0.8175,0.0395,0.0685
clinc150,random50,1,substrate,350,86,0.703333,0.815,0.0455,0.0771
clinc150,random50,1,substrate,400,91,0.716667,0.815,0.053,0.0831
clinc150,random50,1,substrate,450,97,0.726667,0.815,0.06,0.0871
clinc150,random50,1,substrate,500,102,0.736667,0.815,0.0655,0.0901
clinc150,random50,1,substrate,550,107,0.75,0.815,0.0716,0.0926
clinc150,random50,1,substrate,600,113,0.76,0.815,0.0781,0.0971
clinc150,random50,1,substrate,650,118,0.76,0.815,0.0826,0.0996
clinc150,random50,1,substrate,700,121,0.766667,0.815,0.0871,0.1021
clinc150,random50,1,substrate,750,125,0.77,0.815,0.0921,0.1046
clinc150,random50,1,substrate,800,130,0.776667,0.815,0.0991,0.1071
clinc150,random50,1,substrate,850,136,0.783333,0.8125,0.1071,0.1131
clinc150,random50,1,substrate,900,141,0.793333,0.8125,0.1141,0.1171
clinc150,random50,1,substrate,950,145,0.806667,0.8125,0.1201,0.1206
clinc150,random50,1,substrate,1000,148,0.806667,0.8125,0.1256,0.1226
clinc150,random50,1,static_knn,0,0,0.0,0.825,0.0,0.0
clinc150,random50,1,static_knn,50,24,0.0,0.825,0.033,0.0
clinc150,random50,1,static_knn,100,44,0.0,0.825,0.0661,0.0
clinc150,random50,1,static_knn,150,72,0.0,0.825,0.0996,0.0
clinc150,random50,1,static_knn,200,97,0.0,0.825,0.1336,0.0
clinc150,random50,1,static_knn,250,116,0.0,0.825,0.1682,0.0
clinc150,random50,1,static_knn,300,142,0.0,0.825,0.2033,0.0
clinc150,random50,1,static_knn,350,167,0.0,0.825,0.2348,0.0005
clinc150,random50,1,static_knn,400,194,0.0,0.825,0.2583,0.0005
clinc150,random50,1,static_knn,450,221,0.0,0.825,0.2944,0.0005
clinc150,random50,1,static_knn,500,245,0.0,0.825,0.3289,0.0005
clinc150,random50,1,static_knn,550,266,0.0,0.825,0.363,0.0005
clinc150,random50,1,static_knn,600,290,0.0,0.825,0.397,0.0005
clinc150,random50,1,static_knn,650,313,0.0,0.825,0.4281,0.0005
clinc150,random50,1,static_knn,700,335,0.0,0.825,0.4621,0.0005
clinc150,random50,1,static_knn,750,361,0.0,0.825,0.4947,0.0005
clinc150,random50,1,static_knn,800,383,0.0,0.825,0.5282,0.0005
clinc150,random50,1,static_knn,850,415,0.0,0.825,0.5612,0.0005
clinc150,random50,1,static_knn,900,438,0.0,0.825,0.5958,0.0005
clinc150,random50,1,static_knn,950,467,0.0,0.825,0.6278,0.0005
clinc150,random50,1,static_knn,1000,497,0.0,0.825,0.6609,0.0005
clinc150,random50,1,static_linear,0,0,0.0,0.91,0.0,0.0
clinc150,random50,1,static_linear,50,19,0.0,0.91,0.0005,0.0
clinc150,random50,1,static_linear,100,37,0.0,0.91,0.0015,0.0
clinc150,random50,1,static_linear,150,65,0.0,0.91,0.002,0.0
clinc150,random50,1,static_linear,200,88,0.0,0.91,0.003,0.0
clinc150,random50,1,static_linear,250,115,0.0,0.91,0.0045,0.0
clinc150,random50,1,static_linear,300,139,0.0,0.91,0.0055,0.0
clinc150,random50,1,static_linear,350,161,0.0,0.91,0.007,0.0
clinc150,random50,1,static_linear,400,178,0.0,0.91,0.0085,0.0
clinc150,random50,1,static_linear,450,200,0.0,0.91,0.0095,0.0
clinc150,random50,1,static_linear,500,227,0.0,0.91,0.0105,0.0
clinc150,random50,1,static_linear,550,248,0.0,0.91,0.012,0.0
clinc150,random50,1,static_linear,600,275,0.0,0.91,0.0135,0.0
clinc150,random50,1,static_linear,650,298,0.0,0.91,0.0145,0.0
clinc150,random50,1,static_linear,700,324,0.0,0.91,0.016,0.0
clinc150,random50,1,static_linear,750,344,0.0,0.91,0.0175,0.0
clinc150,random50,1,static_linear,800,368,0.0,0.91,0.019,0.0
clinc150,random50,1,static_linear,850,390,0.0,0.91,0.02,0.0
clinc150,random50,1,static_linear,900,408,0.0,0.91,0.0205,0.0
clinc150,random50,1,static_linear,950,433,0.0,0.91,0.0215,0.0
clinc150,random50,1,static_linear,1000,459,0.0,0.91,0.022,0.0
clinc150,random50,1,online_linear,0,0,0.0,0.91,0.0,0.0
clinc150,random50,1,online_linear,50,24,0.0,0.9125,0.002,0.0075
clinc150,random50,1,online_linear,100,42,0.0,0.9075,0.003,0.0115
clinc150,random50,1,online_linear,150,63,0.0,0.905,0.004,0.017
clinc150,random50,1,online_linear,200,92,0.0,0.9025,0.005,0.024
clinc150,random50,1,online_linear,250,116,0.0,0.8925,0.007,0.0295
clinc150,random50,1,online_linear,300,138,0.0,0.89,0.0075,0.035
clinc150,random50,1,online_linear,350,163,0.0,0.89,0.008,0.0415
clinc150,random50,1,online_linear,400,187,0.0,0.885,0.012,0.0475
clinc150,random50,1,online_linear,450,217,0.0,0.885,0.0155,0.0515
clinc150,random50,1,online_linear,500,242,0.0,0.885,0.017,0.0576
clinc150,random50,1,online_linear,550,263,0.0,0.8825,0.0185,0.0626
clinc150,random50,1,online_linear,600,287,0.0,0.8825,0.02,0.0691
clinc150,random50,1,online_linear,650,306,0.0,0.8825,0.0215,0.0751
clinc150,random50,1,online_linear,700,330,0.0,0.88,0.023,0.0816
clinc150,random50,1,online_linear,750,355,0.0,0.875,0.0245,0.0871
clinc150,random50,1,online_linear,800,376,0.0,0.875,0.0265,0.0921
clinc150,random50,1,online_linear,850,396,0.0,0.875,0.029,0.0971
clinc150,random50,1,online_linear,900,424,0.0,0.87,0.029,0.1046
clinc150,random50,1,online_linear,950,449,0.0,0.8675,0.032,0.1086
clinc150,random50,1,online_linear,1000,473,0.0,0.8675,0.0335,0.1146
clinc150,random50,2,substrate,0,0,0.0,0.7975,0.0,0.0
clinc150,random50,2,substrate,50,20,0.346667,0.7975,0.0045,0.017
clinc150,random50,2,substrate,100,36,0.54,0.7975,0.0125,0.028
clinc150,random50,2,substrate,150,43,0.583333,0.7975,0.017,0.032
clinc150,random50,2,substrate,200,50,0.61,0.7975,0.0225,0.038
clinc150,random50,2,substrate,250,61,0.656667,0.7975,0.028,0.0465
clinc150,random50,2,substrate,300,68,0.726667,0.7975,0.034,0.0535
clinc150,random50,2,substrate,350,75,0.75,0.7975,0.0386,0.0575
clinc150,random50,2,substrate,400,85,0.76,0.7975,0.0461,0.0646
clinc150,random50,2,substrate,450,88,0.76,0.7975,0.0506,0.0676
clinc150,random50,2,substrate,500,94,0.79,0.7975,0.0581,0.0716
clinc150,random50,2,substrate,550,98,0.793333,0.7975,0.0626,0.0735
clinc150,random50,2,substrate,600,101,0.793333,0.7975,0.0676,0.0755
clinc150,random50,2,substrate,650,108,0.806667,0.7975,0.0731,0.0816
clinc150,random50,2,substrate,700,112,0.81,0.7975,0.0786,0.0851
clinc150,random50,2,substrate,750,116,0.82,0.7975,0.0831,0.0876
clinc150,random50,2,substrate,800,120,0.82,0.7975,0.0876,0.0906
clinc150,random50,2,substrate,850,122,0.82,0.7975,0.0926,0.0926
clinc150,random50,2,substrate,900,126,0.82,0.7975,0.0977,0.0946
clinc150,random50,2,substrate,950,127,0.823333,0.7975,0.1027,0.0951
clinc150,random50,2,substrate,1000,131,0.826667,0.7975,0.1082,0.0971
clinc150,random50,2,static_knn,0,0,0.0,0.8025,0.0,0.0
clinc150,random50,2,static_knn,50,22,0.0,0.8025,0.0315,0.0
clinc150,random50,2,static_knn,100,46,0.0,0.8025,0.0661,0.0
clinc150,random50,2,static_knn,150,72,0.0,0.8025,0.0991,0.0005
clinc150,random50,2,static_knn,200,88,0.0,0.8025,0.1358,0.0005
clinc150,random50,2,static_knn,250,118,0.0,0.8025,0.1694,0.0005
clinc150,random50,2,static_knn,300,142,0.0,0.8025,0.2059,0.001
clinc150,random50,2,static_knn,350,158,0.0,0.8025,0.239,0.001
clinc150,random50,2,static_knn,400,181,0.0,0.8025,0.274,0.001
clinc150,random50,2,static_knn,450,208,0.0,0.8025,0.31,0.001
clinc150,random50,2,static_knn,500,240,0.0,0.8025,0.3445,0.001
clinc150,random50,2,static_knn,550,261,0.0,0.8025,0.3805,0.001
clinc150,random50,2,static_knn,600,285,0.0,0.8025,0.4155,0.001
clinc150,random50,2,static_knn,650,313,0.0,0.8025,0.4495,0.001
clinc150,random50,2,static_knn,700,334,0.0,0.8025,0.4841,0.001
clinc150,random50,2,static_knn,750,362,0.0,0.8025,0.5171,0.001
clinc150,random50,2,static_knn,800,385,0.0,0.8025,0.5511,0.001
clinc150,random50,2,static_knn,850,408,0.0,0.8025,0.5841,0.001
clinc150,random50,2,static_knn,900,435,0.0,0.8025,0.6186,0.001
clinc150,random50,2,static_knn,950,459,0.0,0.8025,0.6551,0.001
clinc150,random50,2,static_knn,1000,483,0.0,0.8025,0.6891,0.001
clinc150,random50,2,static_linear,0,0,0.0,0.915,0.0,0.0
clinc150,random50,2,static_linear,50,36,0.0,0.915,0.001,0.0
clinc150,random50,2,static_linear,100,59,0.0,0.915,0.002,0.0
clinc150,random50,2,static_linear,150,89,0.0,0.915,0.003,0.0
clinc150,random50,2,static_linear,200,119,0.0,0.915,0.004,0.0
clinc150,random50,2,static_linear,250,137,0.0,0.915,0.005,0.0
clinc150,random50,2,static_linear,300,164,0.0,0.915,0.005,0.0
clinc150,random50,2,static_linear,350,194,0.0,0.915,0.006,0.0
clinc150,random50,2,static_linear,400,220,0.0,0.915,0.0075,0.0
clinc150,random50,2,static_linear,450,238,0.0,0.915,0.009,0.0
clinc150,random50,2,static_linear,500,271,0.0,0.915,0.01,0.0
clinc150,random50,2,static_linear,550,298,0.0,0.915,0.011,0.0
clinc150,random50,2,static_linear,600,329,0.0,0.915,0.012,0.0
clinc150,random50,2,static_linear,650,350,0.0,0.915,0.013,0.0
clinc150,random50,2,static_linear,700,374,0.0,0.915,0.014,0.0
clinc150,random50,2,static_linear,750,398,0.0,0.915,0.0145,0.0
clinc150,random50,2,static_linear,800,418,0.0,0.915,0.015,0.0
clinc150,random50,2,static_linear,850,438,0.0,0.915,0.016,0.0
clinc150,random50,2,static_linear,900,461,0.0,0.915,0.0175,0.0
clinc150,random50,2,static_linear,950,488,0.0,0.915,0.0185,0.0
clinc150,random50,2,static_linear,1000,512,0.0,0.915,0.0195,0.0
clinc150,random50,2,online_linear,0,0,0.0,0.915,0.0,0.0
clinc150,random50,2,online_linear,50,24,0.0,0.91,0.001,0.007
clinc150,random50,2,online_linear,100,52,0.0,0.905,0.0015,0.0135
clinc150,random50,2,online_linear,150,79,0.0,0.9025,0.004,0.019
clinc150,random50,2,online_linear,200,101,0.0,0.9025,0.0045,0.025
clinc150,random50,2,online_linear,250,130,0.0,0.9025,0.005,0.0325
clinc150,random50,2,online_linear,300,150,0.0,0.8975,0.0055,0.038
clinc150,random50,2,online_linear,350,170,0.0,0.8975,0.0075,0.0425
clinc150,random50,2,online_linear,400,203,0.0,0.89,0.009,0.05
clinc150,random50,2,online_linear,450,228,0.0,0.885,0.01,0.0555
clinc150,random50,2,online_linear,500,261,0.0,0.8825,0.0115,0.064
clinc150,random50,2,online_linear,550,284,0.0,0.8825,0.013,0.069
clinc150,random50,2,online_linear,600,310,0.0,0.8775,0.016,0.0725
clinc150,random50,2,online_linear,650,334,0.0,0.8725,0.0175,0.078
clinc150,random50,2,online_linear,700,355,0.0,0.87,0.018,0.0841
clinc150,random50,2,online_linear,750,382,0.0,0.8675,0.0195,0.0901
clinc150,random50,2,online_linear,800,404,0.0,0.86,0.0215,0.0946
clinc150,random50,2,online_linear,850,431,0.0,0.8575,0.0225,0.1011
clinc150,random50,2,online_linear,900,458,0.0,0.8575,0.023,0.1076
clinc150,random50,2,online_linear,950,472,0.0,0.8575,0.024,0.1111
clinc150,random50,2,online_linear,1000,501,0.0,0.855,0.0245,0.1191
clinc150,random10,0,substrate,0,0,0.0,0.8,0.0,0.0
clinc150,random10,0,substrate,50,4,0.063333,0.8,0.009,0.0035
clinc150,random10,0,substrate,100,10,0.113333,0.8,0.0165,0.008
clinc150,random10,0,substrate,150,16,0.2,0.8,0.021,0.012
clinc150,random10,0,substrate,200,19,0.226667,0.8,0.026,0.014
clinc150,random10,0,substrate,250,21,0.276667,0.8,0.0305,0.0155
clinc150,random10,0,substrate,300,24,0.37,0.8,0.035,0.018
clinc150,random10,0,substrate,350,27,0.406667,0.8,0.04,0.0195
clinc150,random10,0,substrate,400,31,0.426667,0.8,0.045,0.0215
clinc150,random10,0,substrate,450,33,0.453333,0.8,0.0495,0.023
clinc150,random10,0,substrate,500,35,0.49,0.8,0.0545,0.024
clinc150,random10,0,substrate,550,37,0.513333,0.8,0.059,0.025
clinc150,random10,0,substrate,600,40,0.536667,0.8,0.0635,0.0265
clinc150,random10,0,substrate,650,46,0.563333,0.8,0.068,0.0325
clinc150,random10,0,substrate,700,47,0.57,0.8,0.075,0.0335
clinc150,random10,0,substrate,750,47,0.57,0.8,0.08,0.0335
clinc150,random10,0,substrate,800,48,0.583333,0.8,0.085,0.0345
clinc150,random10,0,substrate,850,50,0.583333,0.8,0.0895,0.0365
clinc150,random10,0,substrate,900,52,0.606667,0.8,0.0945,0.0375
clinc150,random10,0,substrate,950,54,0.613333,0.8,0.099,0.039
clinc150,random10,0,substrate,1000,57,0.643333,0.8,0.106,0.041
clinc150,random10,0,static_knn,0,0,0.0,0.805,0.0,0.0
clinc150,random10,0,static_knn,50,4,0.0,0.805,0.034,0.0
clinc150,random10,0,static_knn,100,8,0.0,0.805,0.0675,0.0
clinc150,random10,0,static_knn,150,14,0.0,0.805,0.1031,0.0
clinc150,random10,0,static_knn,200,19,0.0,0.805,0.1376,0.0
clinc150,random10,0,static_knn,250,28,0.0,0.805,0.1706,0.0
clinc150,random10,0,static_knn,300,33,0.0,0.805,0.2036,0.0
clinc150,random10,0,static_knn,350,37,0.0,0.805,0.2361,0.0
clinc150,random10,0,static_knn,400,42,0.0,0.805,0.2701,0.0
